InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
I001047,SC7690,Product 90,35,2023-02-13 14:00:00,31.13,81554,Canada
C001048,SC7895,Product 18,2,2023-02-13 15:00:00,82.71,75785,USA
I001049,SC2216,Product 18,82,2023-02-13 16:00:00,26.07,26283,Canada
C001050,SC8281,Product 75,28,2023-02-13 17:00:00,94.02,66961,Spain
C001051,SC4951,Product 56,31,2023-02-13 18:00:00,90.55,59060,France
C001052,SC7223,Product 25,58,2023-02-13 19:00:00,16.19,34846,Germany
C001053,SC2293,Product 43,3,2023-02-13 20:00:00,90.05,17932,Canada
I001054,SC9991,Product 43,23,2023-02-13 21:00:00,80.54,58523,Canada
I001055,SC1755,Product 47,67,2023-02-13 22:00:00,11.32,60866,UK
C001056,SC8142,Product 71,9,2023-02-13 23:00:00,83.97,52170,Germany
C001057,SC9812,Product 28,84,2023-02-14 00:00:00,77.82,34353,Germany
C001058,SC2666,Product 38,87,2023-02-14 01:00:00,69.42,40509,Spain
I001059,SC9623,Product 95,70,2023-02-14 02:00:00,95.53,49616,Canada
I001060,SC5896,Product 31,63,2023-02-14 03:00:00,23.78,32975,USA
C001061,SC3919,Product 97,95,2023-02-14 04:00:00,93.61,68528,UK
C001062,SC5335,Product 67,22,2023-02-14 05:00:00,60.68,99351,UK
C001063,SC1454,Product 34,75,2023-02-14 06:00:00,27.75,76434,USA
C001064,SC9024,Product 17,89,2023-02-14 07:00:00,57.29,32149,Canada
C001065,SC6251,Product 6,6,2023-02-14 08:00:00,80.53,84574,Germany
C001066,SC3006,Product 84,72,2023-02-14 09:00:00,2.75,63691,UK
C001067,SC5369,Product 32,89,2023-02-14 10:00:00,50.11,15532,Germany
C001068,SC2322,Product 25,35,2023-02-14 11:00:00,14.95,29043,UK
I001069,SC5143,Product 13,4,2023-02-14 12:00:00,54.87,21480,USA
C001070,SC2174,Product 89,89,2023-02-14 13:00:00,45.36,51218,UK
I001071,SC4371,Product 11,91,2023-02-14 14:00:00,36.79,85574,France
I001072,SC6189,Product 67,91,2023-02-14 15:00:00,8.25,17843,Spain
C001073,SC9519,Product 46,81,2023-02-14 16:00:00,51.18,67479,Germany
C001074,SC2517,Product 75,51,2023-02-14 17:00:00,36.57,53729,Germany
C001075,SC7589,Product 12,7,2023-02-14 18:00:00,14.78,62045,France
I001076,SC5954,Product 23,28,2023-02-14 19:00:00,37.31,61340,USA
I001077,SC8371,Product 33,5,2023-02-14 20:00:00,19.41,96948,Germany
C001078,SC9654,Product 60,89,2023-02-14 21:00:00,83.53,94178,Germany
I001079,SC5203,Product 30,47,2023-02-14 22:00:00,92.13,81787,Germany
I001080,SC6160,Product 75,78,2023-02-14 23:00:00,99.98,87700,Canada
C001081,SC8995,Product 92,26,2023-02-15 00:00:00,43.89,41387,Spain
I001082,SC2882,Product 57,44,2023-02-15 01:00:00,24.47,61858,Germany
I001083,SC1234,Product 96,79,2023-02-15 02:00:00,30.83,85265,UK
I001084,SC4260,Product 58,12,2023-02-15 03:00:00,58.76,10251,Spain
C001085,SC2654,Product 89,35,2023-02-15 04:00:00,25.73,22194,France
C001086,SC7847,Product 5,57,2023-02-15 05:00:00,69.28,82156,UK
I001087,SC2159,Product 62,18,2023-02-15 06:00:00,9.53,92534,UK
C001088,SC7994,Product 22,68,2023-02-15 07:00:00,76.52,92418,Spain
C001089,SC8178,Product 2,6,2023-02-15 08:00:00,89.7,22624,USA
C001090,SC3808,Product 2,94,2023-02-15 09:00:00,54.12,72130,Canada
I001091,SC6733,Product 98,37,2023-02-15 10:00:00,34.76,47403,USA
C001092,SC3184,Product 94,13,2023-02-15 11:00:00,65.94,33217,Germany
I001093,SC4785,Product 85,24,2023-02-15 12:00:00,22.56,43937,Spain
C001094,SC4183,Product 24,5,2023-02-15 13:00:00,4.68,92274,USA
C001095,SC9715,Product 52,92,2023-02-15 14:00:00,20.57,49921,Germany
I001096,SC2606,Product 69,80,2023-02-15 15:00:00,2.63,53519,Spain
C001097,SC8050,Product 71,97,2023-02-15 16:00:00,87.22,45371,USA
C001098,SC2006,Product 39,88,2023-02-15 17:00:00,59.92,60456,Spain
I001099,SC6799,Product 40,75,2023-02-15 18:00:00,25.73,94787,Canada
I001100,SC5466,Product 1,32,2023-02-15 19:00:00,88.95,36247,France
C001101,SC8920,Product 95,44,2023-02-15 20:00:00,47.76,49057,USA
I001102,SC1107,Product 26,99,2023-02-15 21:00:00,59.73,97228,UK
I001103,SC6146,Product 68,54,2023-02-15 22:00:00,35.45,20966,Spain
C001104,SC8466,Product 77,35,2023-02-15 23:00:00,95.04,22406,Canada
I001105,SC1361,Product 75,75,2023-02-16 00:00:00,50.11,69766,USA
C001106,SC1353,Product 88,93,2023-02-16 01:00:00,81.72,40917,Germany
I001107,SC8361,Product 54,45,2023-02-16 02:00:00,52.66,79110,Canada
C001108,SC8339,Product 93,20,2023-02-16 03:00:00,69.3,66039,Germany
C001109,SC7708,Product 39,26,2023-02-16 04:00:00,77.35,37099,Canada
I001110,SC2909,Product 82,38,2023-02-16 05:00:00,14.63,17175,France
I001111,SC5258,Product 48,90,2023-02-16 06:00:00,12.46,90207,France
C001112,SC3302,Product 82,82,2023-02-16 07:00:00,64.68,22244,USA
C001113,SC8670,Product 69,61,2023-02-16 08:00:00,89.75,39619,Canada
I001114,SC6608,Product 75,21,2023-02-16 09:00:00,97.55,37747,Canada
I001115,SC2505,Product 47,13,2023-02-16 10:00:00,60.35,34042,Germany
I001116,SC4636,Product 12,37,2023-02-16 11:00:00,92.68,73249,USA
I001117,SC5917,Product 12,63,2023-02-16 12:00:00,11.2,74468,UK
I001118,SC3245,Product 83,81,2023-02-16 13:00:00,45.81,68273,UK
I001119,SC6715,Product 86,71,2023-02-16 14:00:00,23.67,18908,Canada
I001120,SC7325,Product 87,8,2023-02-16 15:00:00,84.61,75019,Germany
I001121,SC7725,Product 18,29,2023-02-16 16:00:00,7.94,39235,UK
I001122,SC7056,Product 96,79,2023-02-16 17:00:00,16.57,75251,UK
C001123,SC6719,Product 2,73,2023-02-16 18:00:00,64.94,92050,Canada
C001124,SC8025,Product 85,73,2023-02-16 19:00:00,2.92,31706,France
C001125,SC8425,Product 17,99,2023-02-16 20:00:00,70.12,30894,USA
I001126,SC1501,Product 79,18,2023-02-16 21:00:00,93.52,20905,Germany
I001127,SC4252,Product 20,79,2023-02-16 22:00:00,69.87,80473,Germany
C001128,SC3160,Product 38,34,2023-02-16 23:00:00,65.04,93556,Canada
I001129,SC1905,Product 25,77,2023-02-17 00:00:00,62.7,94164,Canada
C001130,SC1652,Product 35,55,2023-02-17 01:00:00,52.56,44736,USA
I001131,SC8678,Product 89,87,2023-02-17 02:00:00,70.85,99437,USA
C001132,SC6711,Product 36,39,2023-02-17 03:00:00,84.23,17874,Spain
I001133,SC7230,Product 27,81,2023-02-17 04:00:00,4.9,66201,France
C001134,SC2667,Product 67,74,2023-02-17 05:00:00,68.75,87375,Spain
I001135,SC3995,Product 56,59,2023-02-17 06:00:00,96.05,46587,Spain
C001136,SC8471,Product 53,38,2023-02-17 07:00:00,51.58,79855,Spain
C001137,SC9483,Product 87,65,2023-02-17 08:00:00,13.9,37162,USA
I001138,SC8750,Product 21,80,2023-02-17 09:00:00,39.6,42570,Canada
I001139,SC3266,Product 57,13,2023-02-17 10:00:00,49.22,35330,USA
C001140,SC5623,Product 80,73,2023-02-17 11:00:00,41.23,86924,Canada
C001141,SC1849,Product 86,97,2023-02-17 12:00:00,74.47,30227,Germany
C001142,SC9052,Product 30,62,2023-02-17 13:00:00,83.82,17236,Spain
I001143,SC4640,Product 12,76,2023-02-17 14:00:00,66.52,17178,Canada
I001144,SC1588,Product 76,81,2023-02-17 15:00:00,84.99,79479,Canada
I001145,SC8948,Product 12,32,2023-02-17 16:00:00,46.49,34751,UK
C001146,SC8579,Product 79,61,2023-02-17 17:00:00,85.26,20535,Spain
C001147,SC5350,Product 79,75,2023-02-17 18:00:00,6.77,19042,UK
C001148,SC1851,Product 19,71,2023-02-17 19:00:00,67.69,41082,Canada
I001149,SC9483,Product 54,6,2023-02-17 20:00:00,25.19,61935,Canada
C001150,SC3239,Product 38,82,2023-02-17 21:00:00,32.83,71875,USA
I001151,SC8527,Product 67,9,2023-02-17 22:00:00,53.69,38317,Germany
C001152,SC5607,Product 73,29,2023-02-17 23:00:00,47.0,37748,UK
C001153,SC4193,Product 81,69,2023-02-18 00:00:00,15.79,26238,USA
I001154,SC2400,Product 61,95,2023-02-18 01:00:00,62.56,95451,USA
C001155,SC7888,Product 85,29,2023-02-18 02:00:00,20.73,40175,UK
I001156,SC9580,Product 15,31,2023-02-18 03:00:00,58.31,53979,Spain
C001157,SC2107,Product 40,2,2023-02-18 04:00:00,52.69,96421,Spain
C001158,SC1854,Product 41,68,2023-02-18 05:00:00,16.38,82135,Germany
I001159,SC3571,Product 83,99,2023-02-18 06:00:00,24.97,22813,Spain
I001160,SC1503,Product 14,64,2023-02-18 07:00:00,70.18,96301,Germany
I001161,SC3983,Product 59,56,2023-02-18 08:00:00,40.06,20492,USA
C001162,SC8193,Product 91,87,2023-02-18 09:00:00,34.19,38555,UK
I001163,SC2200,Product 69,67,2023-02-18 10:00:00,35.09,59806,Germany
I001164,SC6481,Product 89,49,2023-02-18 11:00:00,97.83,14528,Germany
I001165,SC5889,Product 31,11,2023-02-18 12:00:00,58.4,87951,Canada
I001166,SC7195,Product 55,59,2023-02-18 13:00:00,86.58,97979,UK
I001167,SC4222,Product 24,37,2023-02-18 14:00:00,98.5,26504,France
I001168,SC1157,Product 11,41,2023-02-18 15:00:00,39.98,47832,Spain
I001169,SC6606,Product 75,1,2023-02-18 16:00:00,60.83,28813,France
I001170,SC9328,Product 65,10,2023-02-18 17:00:00,82.37,81688,Germany
C001171,SC2830,Product 76,37,2023-02-18 18:00:00,43.9,98103,USA
C001172,SC9224,Product 42,83,2023-02-18 19:00:00,38.0,35842,France
C001173,SC2766,Product 83,58,2023-02-18 20:00:00,60.9,72641,Germany
C001174,SC4498,Product 61,11,2023-02-18 21:00:00,55.7,37003,France
I001175,SC6948,Product 22,79,2023-02-18 22:00:00,23.93,46721,Canada
C001176,SC7325,Product 65,5,2023-02-18 23:00:00,97.95,71160,USA
I001177,SC3062,Product 62,45,2023-02-19 00:00:00,62.01,44019,Spain
I001178,SC1180,Product 24,75,2023-02-19 01:00:00,94.85,41238,France
I001179,SC2478,Product 31,38,2023-02-19 02:00:00,32.53,72975,Spain
C001180,SC3827,Product 41,45,2023-02-19 03:00:00,28.58,48826,Canada
I001181,SC9897,Product 61,69,2023-02-19 04:00:00,35.51,54248,France
I001182,SC8946,Product 45,52,2023-02-19 05:00:00,55.88,43844,France
I001183,SC8487,Product 10,11,2023-02-19 06:00:00,93.1,69083,Spain
C001184,SC9330,Product 1,40,2023-02-19 07:00:00,40.72,28294,USA
C001185,SC3180,Product 62,56,2023-02-19 08:00:00,86.02,79390,USA
I001186,SC3489,Product 81,71,2023-02-19 09:00:00,27.42,94527,UK
I001187,SC4269,Product 73,35,2023-02-19 10:00:00,95.39,93504,France
I001188,SC9750,Product 90,19,2023-02-19 11:00:00,58.03,58119,Spain
I001189,SC9282,Product 11,3,2023-02-19 12:00:00,46.91,80131,France
I001190,SC7199,Product 64,35,2023-02-19 13:00:00,97.97,72787,Germany
C001191,SC3309,Product 69,97,2023-02-19 14:00:00,36.79,70517,USA
I001192,SC5467,Product 12,74,2023-02-19 15:00:00,68.5,94716,Germany
C001193,SC3507,Product 39,26,2023-02-19 16:00:00,39.03,48637,UK
I001194,SC1592,Product 83,68,2023-02-19 17:00:00,1.76,29952,Germany
C001195,SC8532,Product 27,79,2023-02-19 18:00:00,60.5,83802,USA
I001196,SC7704,Product 86,18,2023-02-19 19:00:00,2.5,19535,USA
C001197,SC3801,Product 72,71,2023-02-19 20:00:00,62.65,51513,France
I001198,SC6359,Product 44,14,2023-02-19 21:00:00,50.19,33872,UK
I001199,SC8523,Product 52,8,2023-02-19 22:00:00,24.56,90054,Germany
C001200,SC1403,Product 62,22,2023-02-19 23:00:00,19.17,25348,France
I001201,SC6380,Product 50,54,2023-02-20 00:00:00,12.24,41361,Germany
I001202,SC4269,Product 69,65,2023-02-20 01:00:00,98.21,90767,France
C001203,SC7534,Product 91,45,2023-02-20 02:00:00,30.62,88802,USA
I001204,SC9813,Product 72,92,2023-02-20 03:00:00,54.88,75483,Canada
I001205,SC5979,Product 5,31,2023-02-20 04:00:00,28.28,77850,Germany
I001206,SC9091,Product 89,26,2023-02-20 05:00:00,78.86,18933,UK
C001207,SC6323,Product 22,77,2023-02-20 06:00:00,39.03,52672,France
C001208,SC2047,Product 13,33,2023-02-20 07:00:00,2.5,72927,USA
C001209,SC3136,Product 39,70,2023-02-20 08:00:00,56.2,20088,Canada
I001210,SC2762,Product 75,86,2023-02-20 09:00:00,2.76,61123,Spain
C001211,SC8756,Product 59,33,2023-02-20 10:00:00,78.81,48781,UK
C001212,SC6371,Product 58,56,2023-02-20 11:00:00,66.74,54662,Spain
C001213,SC8990,Product 65,19,2023-02-20 12:00:00,7.45,71930,Canada
C001214,SC2004,Product 11,99,2023-02-20 13:00:00,10.82,44212,Canada
I001215,SC3056,Product 94,70,2023-02-20 14:00:00,28.06,61958,Germany
I001216,SC1986,Product 32,2,2023-02-20 15:00:00,48.03,81102,Canada
C001217,SC2625,Product 54,43,2023-02-20 16:00:00,54.53,43405,Spain
I001218,SC5150,Product 7,74,2023-02-20 17:00:00,76.71,40625,France
I001219,SC4662,Product 34,1,2023-02-20 18:00:00,62.87,51734,USA
I001220,SC9651,Product 26,72,2023-02-20 19:00:00,27.53,55689,USA
I001221,SC3320,Product 22,29,2023-02-20 20:00:00,32.99,39040,Germany
I001222,SC8077,Product 91,63,2023-02-20 21:00:00,88.4,91878,Spain
C001223,SC7515,Product 37,4,2023-02-20 22:00:00,93.26,62256,USA
C001224,SC6042,Product 7,66,2023-02-20 23:00:00,22.83,83130,Canada
I001225,SC1874,Product 65,45,2023-02-21 00:00:00,92.66,71508,UK
C001226,SC1090,Product 66,46,2023-02-21 01:00:00,52.12,17954,Canada
I001227,SC3979,Product 34,37,2023-02-21 02:00:00,93.84,93050,UK
I001228,SC1889,Product 77,87,2023-02-21 03:00:00,54.17,45416,France
I001229,SC4464,Product 82,1,2023-02-21 04:00:00,26.69,66768,Canada
C001230,SC3735,Product 73,15,2023-02-21 05:00:00,34.66,40154,France
C001231,SC7648,Product 37,36,2023-02-21 06:00:00,86.02,45441,USA
I001232,SC6934,Product 44,9,2023-02-21 07:00:00,93.59,15660,Spain
C001233,SC2019,Product 50,53,2023-02-21 08:00:00,33.02,85264,USA
C001234,SC1373,Product 95,18,2023-02-21 09:00:00,73.79,51122,France
C001235,SC2544,Product 73,27,2023-02-21 10:00:00,6.86,71311,France
I001236,SC9293,Product 93,3,2023-02-21 11:00:00,90.32,31052,USA
I001237,SC1397,Product 26,60,2023-02-21 12:00:00,69.51,49434,Canada
C001238,SC9459,Product 39,43,2023-02-21 13:00:00,24.67,13188,Germany
C001239,SC1919,Product 48,54,2023-02-21 14:00:00,87.29,13585,Germany
I001240,SC9173,Product 5,28,2023-02-21 15:00:00,67.26,22808,UK
I001241,SC1031,Product 2,94,2023-02-21 16:00:00,62.82,48795,Spain
I001242,SC5105,Product 21,58,2023-02-21 17:00:00,87.05,95945,Canada
I001243,SC6163,Product 14,47,2023-02-21 18:00:00,79.29,70310,Canada
C001244,SC6401,Product 84,88,2023-02-21 19:00:00,70.64,42859,Spain
I001245,SC5053,Product 54,85,2023-02-21 20:00:00,49.94,58448,USA
C001246,SC6221,Product 60,6,2023-02-21 21:00:00,9.33,40266,France
C001247,SC5341,Product 90,79,2023-02-21 22:00:00,5.19,12450,Spain
I001248,SC3313,Product 22,74,2023-02-21 23:00:00,57.87,78216,France
I001249,SC5524,Product 33,37,2023-02-22 00:00:00,74.67,88638,Canada
C001250,SC6844,Product 77,1,2023-02-22 01:00:00,5.31,59706,USA
I001251,SC2607,Product 50,63,2023-02-22 02:00:00,100.0,96787,France
I001252,SC7751,Product 22,51,2023-02-22 03:00:00,70.37,48737,USA
C001253,SC2733,Product 89,50,2023-02-22 04:00:00,78.21,64802,USA
C001254,SC3114,Product 67,13,2023-02-22 05:00:00,75.28,98167,Canada
I001255,SC7287,Product 15,74,2023-02-22 06:00:00,3.17,25145,USA
C001256,SC9596,Product 2,76,2023-02-22 07:00:00,91.54,68871,Spain
I001257,SC2131,Product 70,67,2023-02-22 08:00:00,27.58,52901,France
C001258,SC2291,Product 84,30,2023-02-22 09:00:00,65.78,81616,Spain
C001259,SC9585,Product 16,1,2023-02-22 10:00:00,30.47,75417,UK
I001260,SC6570,Product 32,45,2023-02-22 11:00:00,89.23,13439,Canada
C001261,SC9460,Product 98,24,2023-02-22 12:00:00,57.86,15221,France
C001262,SC3333,Product 23,69,2023-02-22 13:00:00,17.13,52882,UK
C001263,SC7543,Product 100,97,2023-02-22 14:00:00,68.96,24544,Germany
I001264,SC3992,Product 67,29,2023-02-22 15:00:00,89.55,19792,UK
C001265,SC4670,Product 92,5,2023-02-22 16:00:00,27.41,87022,UK
C001266,SC8715,Product 1,55,2023-02-22 17:00:00,41.06,75973,UK
I001267,SC8192,Product 35,61,2023-02-22 18:00:00,32.72,97832,Spain
C001268,SC1635,Product 74,73,2023-02-22 19:00:00,26.05,43399,Spain
C001269,SC3817,Product 4,22,2023-02-22 20:00:00,15.8,36491,UK
I001270,SC4465,Product 97,53,2023-02-22 21:00:00,22.01,40861,Canada
C001271,SC5067,Product 92,80,2023-02-22 22:00:00,40.07,56528,Germany
C001272,SC4920,Product 92,14,2023-02-22 23:00:00,93.09,71120,Germany
C001273,SC7091,Product 14,62,2023-02-23 00:00:00,25.49,39062,France
I001274,SC8531,Product 48,87,2023-02-23 01:00:00,80.04,79465,Canada
C001275,SC3433,Product 93,70,2023-02-23 02:00:00,64.7,36103,USA
C001276,SC6449,Product 3,13,2023-02-23 03:00:00,64.21,86420,Germany
C001277,SC2886,Product 75,56,2023-02-23 04:00:00,45.73,16875,Spain
I001278,SC7555,Product 62,40,2023-02-23 05:00:00,86.08,82715,UK
C001279,SC8318,Product 32,94,2023-02-23 06:00:00,13.52,53333,UK
I001280,SC3426,Product 91,15,2023-02-23 07:00:00,11.12,12176,UK
C001281,SC9809,Product 91,68,2023-02-23 08:00:00,37.11,45338,Canada
C001282,SC8831,Product 65,86,2023-02-23 09:00:00,13.63,13567,UK
I001283,SC6101,Product 51,64,2023-02-23 10:00:00,49.04,24448,Canada
C001284,SC3729,Product 82,19,2023-02-23 11:00:00,21.82,13700,Spain
C001285,SC2761,Product 77,87,2023-02-23 12:00:00,59.26,47688,UK
C001286,SC4336,Product 68,27,2023-02-23 13:00:00,46.89,64052,Germany
I001287,SC5901,Product 45,53,2023-02-23 14:00:00,97.08,38910,France
C001288,SC1477,Product 43,77,2023-02-23 15:00:00,76.58,59317,UK
I001289,SC5989,Product 65,40,2023-02-23 16:00:00,69.49,15904,Germany
I001290,SC3050,Product 37,20,2023-02-23 17:00:00,70.7,70978,USA
C001291,SC4716,Product 50,32,2023-02-23 18:00:00,27.73,64763,UK
I001292,SC4666,Product 50,87,2023-02-23 19:00:00,93.21,19304,Spain
I001293,SC4363,Product 1,67,2023-02-23 20:00:00,78.71,42251,Germany
C001294,SC1907,Product 78,40,2023-02-23 21:00:00,98.02,28486,France
I001295,SC2721,Product 68,58,2023-02-23 22:00:00,47.39,34758,France
I001296,SC1730,Product 83,33,2023-02-23 23:00:00,95.65,82931,UK
I001297,SC5048,Product 91,68,2023-02-24 00:00:00,81.67,54175,Germany
C001298,SC5696,Product 75,32,2023-02-24 01:00:00,94.61,79181,France
C001299,SC4706,Product 93,17,2023-02-24 02:00:00,57.74,47334,France
C001300,SC6594,Product 84,17,2023-02-24 03:00:00,6.56,81995,Germany
C001301,SC5017,Product 43,32,2023-02-24 04:00:00,94.65,65620,USA
C001302,SC8695,Product 25,71,2023-02-24 05:00:00,13.01,47301,USA
I001303,SC9266,Product 88,78,2023-02-24 06:00:00,43.95,39679,USA
I001304,SC2406,Product 85,81,2023-02-24 07:00:00,74.71,90855,Canada
I001305,SC3762,Product 28,43,2023-02-24 08:00:00,5.72,77133,Germany
C001306,SC2765,Product 96,68,2023-02-24 09:00:00,68.38,90263,Germany
C001307,SC7963,Product 59,3,2023-02-24 10:00:00,15.38,86600,Spain
I001308,SC8488,Product 52,85,2023-02-24 11:00:00,51.9,93033,Canada
I001309,SC9909,Product 71,67,2023-02-24 12:00:00,29.25,24107,Canada
C001310,SC3370,Product 70,54,2023-02-24 13:00:00,77.11,28598,UK
C001311,SC7987,Product 69,90,2023-02-24 14:00:00,65.0,28604,France
C001312,SC4826,Product 91,7,2023-02-24 15:00:00,76.14,93645,Spain
C001313,SC2604,Product 92,2,2023-02-24 16:00:00,40.62,44480,UK
I001314,SC3858,Product 85,7,2023-02-24 17:00:00,32.58,45520,USA
I001315,SC7568,Product 58,19,2023-02-24 18:00:00,15.42,86026,USA
C001316,SC9196,Product 53,86,2023-02-24 19:00:00,64.04,19640,Germany
C001317,SC9546,Product 61,12,2023-02-24 20:00:00,89.02,58192,USA
I001318,SC5813,Product 35,28,2023-02-24 21:00:00,5.64,53578,USA
I001319,SC5080,Product 65,27,2023-02-24 22:00:00,26.56,16379,USA
C001320,SC6072,Product 73,56,2023-02-24 23:00:00,52.05,36191,USA
I001321,SC6910,Product 44,62,2023-02-25 00:00:00,40.88,50289,Germany
C001322,SC5075,Product 58,51,2023-02-25 01:00:00,20.82,74539,France
I001323,SC7622,Product 68,75,2023-02-25 02:00:00,68.85,54947,Germany
I001324,SC3769,Product 48,91,2023-02-25 03:00:00,33.95,79113,Canada
I001325,SC9626,Product 9,43,2023-02-25 04:00:00,73.0,96976,UK
C001326,SC9511,Product 47,54,2023-02-25 05:00:00,4.24,21311,Germany
C001327,SC5162,Product 14,40,2023-02-25 06:00:00,44.95,26583,USA
I001328,SC6869,Product 36,26,2023-02-25 07:00:00,9.68,41759,USA
I001329,SC1323,Product 60,61,2023-02-25 08:00:00,31.7,94147,USA
I001330,SC7773,Product 97,89,2023-02-25 09:00:00,91.42,38852,Canada
C001331,SC2758,Product 19,81,2023-02-25 10:00:00,14.69,47304,Canada
C001332,SC4118,Product 28,79,2023-02-25 11:00:00,89.26,20701,UK
C001333,SC7416,Product 72,94,2023-02-25 12:00:00,88.5,63580,Canada
I001334,SC4927,Product 32,88,2023-02-25 13:00:00,69.39,14154,Germany
C001335,SC3331,Product 76,99,2023-02-25 14:00:00,31.12,54775,Canada
C001336,SC8879,Product 98,36,2023-02-25 15:00:00,83.89,80438,France
I001337,SC4921,Product 87,54,2023-02-25 16:00:00,99.54,12419,UK
C001338,SC7700,Product 96,43,2023-02-25 17:00:00,4.18,90092,Spain
C001339,SC5840,Product 22,64,2023-02-25 18:00:00,33.15,34923,Canada
I001340,SC5001,Product 19,43,2023-02-25 19:00:00,92.08,89775,USA
C001341,SC8850,Product 3,96,2023-02-25 20:00:00,43.96,17155,UK
C001342,SC4726,Product 36,4,2023-02-25 21:00:00,75.17,22908,USA
I001343,SC3852,Product 27,72,2023-02-25 22:00:00,59.18,41476,Germany
I001344,SC9467,Product 91,42,2023-02-25 23:00:00,9.51,40649,Germany
I001345,SC2418,Product 37,56,2023-02-26 00:00:00,41.62,21635,UK
C001346,SC4908,Product 40,8,2023-02-26 01:00:00,59.14,97485,USA
I001347,SC1799,Product 95,14,2023-02-26 02:00:00,87.13,46277,Canada
C001348,SC9173,Product 42,52,2023-02-26 03:00:00,50.61,70785,Canada
I001349,SC1302,Product 78,29,2023-02-26 04:00:00,97.77,77083,USA
C001350,SC4299,Product 57,67,2023-02-26 05:00:00,94.59,66552,Canada
C001351,SC7907,Product 31,9,2023-02-26 06:00:00,27.11,88481,Spain
I001352,SC5879,Product 38,32,2023-02-26 07:00:00,44.89,24276,Canada
C001353,SC9728,Product 84,90,2023-02-26 08:00:00,8.24,75184,USA
I001354,SC3597,Product 85,81,2023-02-26 09:00:00,66.49,71297,Germany
I001355,SC4194,Product 71,19,2023-02-26 10:00:00,27.98,96848,USA
C001356,SC5656,Product 10,38,2023-02-26 11:00:00,39.75,77668,USA
I001357,SC3492,Product 23,40,2023-02-26 12:00:00,96.44,12746,USA
C001358,SC5893,Product 17,75,2023-02-26 13:00:00,96.88,99470,Spain
I001359,SC2768,Product 84,5,2023-02-26 14:00:00,24.67,91960,UK
